UMAP1,UMAP2,Feature,Density
7.5351,11.28556,CubeSats in scientific missions,0.0016390785800054514
7.8942657,9.806999,Tokyo axion helioscope experiments,0.0021252771700295404
4.239345,6.841883,Donor stars in binary systems,0.005491834073681186
5.913823,12.134833,Proxima Centauri and its exoplanet,0.0036317561345738762
7.531876,6.573806,Coulomb Dissociation of 8B and S17,0.0030718910915158346
5.019066,8.420067,"Star-forming regions, young stellar populations",0.0038674887842825257
10.80719,8.013467,Maximum Entropy Method (MEM),0.0015138456098477315
10.5073395,8.744354,Use of MESA code in astrophysics,0.0030424245103022533
7.5917025,8.999801,EGRET gamma-ray source identification,0.00418793785498022
4.3061028,5.4906216,High-energy phenomena in millisecond pulsars,0.006578414255931991
8.561861,7.1086817,Saturation mechanisms in astrophysics,0.005326084554354792
4.5732,7.9663825,HOPS protostars and their SEDs,0.001756944904859776
5.460805,3.9579444,X-ray reverberation lags in black holes,0.0025893758241434433
7.4025474,9.890929,Sloan Digital Sky Survey (SDSS),0.02353643174434794
6.0279803,12.259453,Discovery of HATSouth transiting exoplanets,0.0014328125115103832
4.875503,10.576487,Snow lines in protoplanetary disks,0.0028545750550656736
4.4625907,10.2967005,Cardassian expansion model,0.0013775626717349187
11.457218,6.3483095,Tensor-Vector-Scalar (TeVeS) theory,0.0020589773622989825
6.896667,8.220899,Thiols in ISM chemistry,0.002268926753445748
6.931312,7.564795,Deuterium to Hydrogen Ratio (D/H),0.0013775626717349187
9.734672,7.211999,Stationary states or models in astrophysics,0.0060443324714358326
9.24422,10.816595,GREGOR solar telescope and instruments,0.0028251084738520923
3.222931,5.5009966,Kilonovae from neutron star mergers,0.002232093526928772
3.595641,8.737122,Sgr A East,0.0021842103324567026
3.7716875,9.674739,Isolated galaxies in AMIGA project,0.0009981804386100615
6.6281605,11.208921,Asteroids and NEOWISE Mission,0.0015875120628816844
10.170068,7.4502926,Smoothed Particle Hydrodynamics (SPH),0.004766219511296751
4.033149,7.545743,Asymptotic Giant Branch (AGB) Stars,0.00833167583814007
8.025339,8.094469,Equatorial observations and phenomena,0.0033113070638761816
8.891799,6.4799786,Instabilities in protoplanetary discs,0.018320846869544077
10.3974695,4.1649456,Dark matter halos,0.017679948728148688
4.6820664,3.1065633,Overlapping signals in gravitational wave detection,0.0021252771700295404
8.477142,5.254306,Knee in cosmic-ray energy spectrum,0.0025267593390645832
2.91964,7.3844004,Pulsar Wind Nebulae (PWNe),0.0016648618385673348
9.648925,9.525511,CLEAN algorithm in radio imaging,0.0031087243180328112
7.6660013,10.37547,MOST satellite observations,0.005790183208468695
7.378432,7.8465056,Fullerenes in space environments,0.013105261994740216
4.094576,5.203706,Pulsar glitches and neutron star dynamics,0.003027691219695463
10.08348,9.528049,Stacking techniques in astronomy,0.009653988670099523
8.739024,8.393022,Dispersion in Astronomy,0.027286054203776142
10.166667,7.675793,Geant4 simulation toolkit,0.0025046594031543977
11.05566,6.9987774,Spectral Index \( n \) in Cosmology,0.014578591055419273
3.5646496,8.55479,30 Doradus and R136 star cluster,0.0020405607490404944
6.9868813,8.088652,Molecular outflows in astronomy,0.00457837005606017
8.421506,2.6250067,Gravitational lensing of quasar Q0957+561,0.0012965295733975706
10.314892,10.388703,Education and outreach in astronomy,0.0031639741578082755
4.0915065,5.1956944,High-precision timing of pulsars,0.0018932278429725888
4.1100187,7.534815,Circumstellar environment of AGB stars,0.001786411486073357
8.993808,10.684284,Bolometers and their applications,0.009547172313200292
3.7728813,8.514606,Blanco 1 star cluster,0.0033518236130448556
8.599183,5.1623735,Ultra-High Energy Cosmic Rays (AGASA),0.002880358313627557
10.400466,6.0975933,Instantons in cosmological quantum tunneling,0.0019447943600963556
4.363973,8.636987,ρ Ophiuchi Cloud,0.006302165057054668
10.925283,6.905396,FLRW cosmological model,0.00314187422189809
8.919951,5.9614215,Sausage and Kink Modes in MHD,0.002777225279380023
10.656738,7.261589,Cosmological simulations and large-scale structure,0.0018453446485005194
9.957011,9.401519,Software tools for astronomy data analysis,0.002353643174434794
8.440587,7.197996,Specific astrophysical phenomena and processes,0.0021436937832880285
10.106077,8.745896,Groundbreaking astrophysical discoveries and theories,0.0016353952573537538
4.4239097,8.159523,Young stars with circumstellar disks,0.0032081740296286475
8.453016,9.154126,Line Intensity Mapping (LIM),0.0010460636330821306
4.607019,9.64112,Galaxy bias and cosmic structure,0.026427840025930592
3.744684,9.371599,Blue Compact Dwarf Galaxies (BCDs),0.0015359455457579173
10.403546,6.4696746,Theoretical properties of spacetime,0.009849204770639499
5.712496,7.2666054,"Blazars, BL Lacs, FSRQs, gamma-ray emissions",0.0035028398417644587
11.058325,9.498087,Machine learning in astronomy,0.001970577618658239
2.7019835,5.5207872,Supernova 2011dh observations and analysis,0.0021878936551084
5.121893,8.580307,Star formation processes and conditions,0.0881566443457314
4.933545,4.802083,Bulk viscosity in neutron stars,0.0023094433026144222
7.2076073,6.0454297,"NGC 5905, Tidal Disruption Events",0.002663042277177396
4.507522,7.2674303,Barium stars and related phenomena,0.003738572491473108
5.0318756,8.202614,Nearby stellar systems and trigonometric parallaxes,0.002552542597626467
9.170386,4.6046147,"Photon-neutrino interactions, Standard Model calculations",0.002011094167826913
7.2225747,5.0034766,Magnetic switchbacks in solar wind,0.0013701960264315234
9.076868,7.3435698,Chameleon fields in astrophysics,0.001955844328051449
8.404345,4.939395,PAMELA experiment and positron excess,0.0035433563909331328
4.2461076,7.8735905,Red clump stars,0.040383949553212964
4.508293,9.827726,Interloper galaxies and bias correction methods,0.002803008537941907
7.832296,6.657623,Nuclear physics in astrophysical contexts,0.00450102028037452
8.464518,9.203065,Line Intensity Mapping (LIM),0.0021768436871533073
11.169894,7.070256,Jerk parameter in cosmology,0.0011933965391500365
11.081464,6.285446,Brane-world cosmology,0.003948521882619874
3.857785,9.406753,Detailed studies of individual galaxies,0.06101055640271977
5.708218,11.563679,Titan's atmosphere and methane studies,0.0019337443921412629
10.462778,5.064009,Minimal Supersymmetric Standard Model (MSSM),0.0023573264970864916
10.801,10.411183,Historical and observational astronomy,0.002169477041849912
8.30875,9.864671,Atacama Cosmology Telescope (ACT),0.0025157093711094904
3.7460492,7.6987886,Blazhko effect in RR Lyrae stars,0.0026777755677841867
5.2863894,7.72222,Extended Main-sequence Turnoff (eMSTO),0.001104996795509293
11.105856,6.6199384,Isocurvature perturbations in cosmology,0.003801188976551968
9.52215,8.489723,Fundamental Plane in Astronomy,0.012195481299770897
6.4298396,4.951681,"Historical solar observations, sunspots, solar activity",0.004320537470441335
11.271127,6.608812,Normalizing Flows,0.0019484776827480533
5.6103444,5.9332657,Gamma-Ray Bursts and Host Galaxies,0.004722019639476379
6.654846,7.535032,Titan,0.0012633796695322916
4.730897,3.1516404,Gravitational wave source localization,0.002530442661716281
8.229445,7.214585,Optical properties of porous particles,0.003396023484865227
5.9038897,11.658453,Infrared phase curves of hot Jupiters,0.0109431515981937
8.436624,10.383352,AREPO code and its applications,0.0016390785800054514
6.106909,11.497956,Uranus and its satellites,0.0015433121910613126
5.904061,10.846402,Asteroid families and dynamics,0.003101357672729416
7.7873144,5.6428533,Magnetic field reversals,0.0033923401622135297
9.099661,8.279137,CMB Polarization Measurement Instrumentation,0.0017422116142529853
4.7995276,7.1791444,Cepheid Variables and Their Properties,0.005145601744421608
7.514762,6.2752695,Tidal forces and interactions in astrophysics,0.03117932624662055
6.7558455,5.0581865,Solar flares and chromospheric phenomena,0.005377651071478559
7.5254116,11.299444,Space missions and scientific instruments,0.001499112319240941
10.671555,7.018503,Fundamental constants and cosmological models,0.003812238944507061
10.495949,8.565824,Computational and Analytical Methods in Astrophysics,0.003377606871606739
9.337332,10.936546,NEWS instrumentation and experiments,0.0013259961546111516
10.942923,6.4075046,Topological defects in cosmology,0.008228542803892536
6.8907595,4.86355,Fibrils in the solar chromosphere,0.0014659624153756622
7.2885838,7.403261,Titanium compounds in astrophysics,0.004280020921272661
3.6430643,6.690378,White dwarfs,0.008733158007175112
5.398274,4.190649,Intermediate-Mass Black Holes (IMBHs),0.003738572491473108
4.770678,7.104089,SW Sex stars in cataclysmic variables,0.0008213809513285744
10.12717,3.883766,DEAP-3600 dark matter experiment,0.0014733290606790573
4.777668,3.2314262,Taiji mission and gravitational waves,0.0011123634408126883
6.4788027,8.6188,Radicals in the interstellar medium,0.0016280286120503584
4.0778418,8.06761,Blue hook stars in globular clusters,0.0008250642739802721
5.555549,5.87448,Spectral width in GRBs,0.007528711500069983
7.2173247,10.116907,Infrared observations in astronomy,0.09662828644463597
5.580664,3.9410293,Thermodynamics in black holes and entropy,0.005208218229500468
10.799299,6.400776,Cosmological Singularities,0.008210126190634047
10.762248,8.428379,Nested sampling in Bayesian inference,0.002209993591018586
10.382764,4.1714168,Excursion Set Theory in Dark Matter Halos,0.0016980117424326136
3.9509287,9.327059,Hickson Compact Groups (HCGs),0.0010018637612617591
9.128485,8.324531,CLASS telescope CMB polarization observations,0.0035654563268433187
8.803488,4.1178174,KM3NeT infrastructure and activities,0.002913508217492836
9.208572,4.416259,Neutrino-related topics in astrophysics,0.04572476739817455
8.8453665,9.757684,Lucky Imaging Techniques,0.0028766749909758596
5.993192,8.168074,"High-redshift, X-ray luminous, radio-loud quasars",0.004265287630665871
8.406479,2.6594436,"Gravitationally lensed quasars, time-delay measurements",0.0015617288043198007
10.094985,3.9831054,Annual modulation in ANAIS-112 dark matter detection,0.002213676913670284
9.546073,10.220517,Telescope scheduling and optimization algorithms,0.004213721113542104
8.483755,2.5459602,Gravitational lensing arc statistics,0.0038269722351138517
5.9762316,6.461015,Fast Blue Optical Transients (FBOTs),0.001145513344677967
4.758088,7.8085585,H II regions and associated phenomena,0.0035028398417644587
7.9159694,10.11228,Grating technology in X-ray/UV spectroscopy,0.0032081740296286475
8.448374,7.021096,Hysteresis in astrophysical phenomena,0.0029282415080996264
10.289937,3.8279805,MIMAC project and directional dark matter detection,0.0026188424053570246
5.579287,9.997678,Dust grains in astrophysical environments,0.015304205617803709
9.50775,10.727,Instrumentation and Calibration in Astronomy,0.002449409563378933
8.773533,7.195856,Boosting effects in astrophysics,0.006401614768650504
11.066759,7.3262115,Cosmological parameter estimation and constraints,0.015274739036590127
8.299066,6.6824274,Electron dynamics in astrophysical contexts,0.028000618798205486
7.8688188,6.6285496,Ionization in astrophysical contexts,0.04096591453218119
7.479468,7.1296105,Cyclotron resonance and harmonics,0.0015433121910613126
10.508116,7.7830315,Symplectic integrators in N-body simulations,0.009679771928661407
5.137944,8.443272,Filamentary structures in star formation,0.006497381157594643
10.290753,3.95484,Dark matter detection at LHC,0.0024236263048170495
2.7836301,5.6128035,Superluminous supernovae light curve features,0.005852799693547555
7.172188,8.373604,Methanol detection and emission in astronomy,0.003970621818530059
7.958424,10.681666,Very Long Baseline Interferometry (VLBI),0.014048192593574812
8.220866,6.231698,Radion in extra-dimensional cosmology,0.0020442440716921923
7.9972873,10.5956745,Very Large Array (VLA) related content,0.014821690350431318
10.245186,3.8346515,Direct WIMP dark matter detection experiments,0.0028545750550656736
6.783841,4.9949346,Solar photosphere energy flux and fields,0.007020412974135708
3.3694289,9.067831,Andromeda Galaxy (M31),0.008747891297781902
5.1468544,7.8513803,Limb darkening in stellar models,0.0024162596595136542
7.644479,8.854606,Mkn 421 high-energy observations,0.007753394181823539
9.254031,10.654177,Development of astronomical facilities and infrastructure,0.0037975056539002704
4.6147537,6.675783,Accreting white dwarfs and pulsations,0.0025230760164128858
4.6754513,9.159656,Galaxy halos and interactions,0.03522729784083626
6.333994,4.6672997,Penumbra formation in sunspots,0.002268926753445748
9.381322,7.920351,Ratios in Astrophysical Measurements,0.03710579239320206
7.6717515,9.861336,Nancy Grace Roman Space Telescope studies,0.0015617288043198007
6.5439053,9.749026,GALAH Survey and related studies,0.0018600779391073098
7.1563497,9.756816,Multi-wavelength observations of galactic structures,0.012630113372671219
4.753687,7.9164987,Prestellar cores and their properties,0.0024346762727721423
7.520612,10.191675,Vector vortex coronagraphs in mid-IR,0.0034254900660788084
8.768735,7.415518,Bimodality in astrophysical phenomena,0.0037754057179900844
8.948659,10.031428,Wavefront error control in segmented telescopes,0.003749622459428201
8.561873,5.6096015,Hadronic interaction models in cosmic rays,0.0029577080893132077
7.5529876,7.1128974,Cyclotron Resonance Scattering Features (CRSF),0.003617022843967086
8.8922415,7.550764,Anisotropy in astrophysical phenomena,0.04544483487664552
5.8993087,10.7223835,YORP effect in asteroids,0.0023204932705695154
9.166213,4.478469,Neutrino interactions and nuclear physics in astrophysics,0.0014806957059824526
5.3591833,11.789812,Planetary atmospheres and habitability,0.00365753939313576
5.777526,12.069169,HR 8799 exoplanet system,0.002232093526928772
5.011092,11.041187,Terrestrial planet formation and evolution,0.003513889809719552
4.832371,4.8030233,Deconfinement phase transition in neutron stars,0.0014180792209035928
9.741206,7.7324476,Projection factor in Cepheid distance measurement,0.0008618975004972486
7.468862,7.427803,Forsterite in astrophysical contexts,0.0017385282916012876
7.196735,10.117016,International Celestial Reference Frame (ICRF),0.004379470632868498
6.022036,7.84359,MCG-6-30-15 X-ray spectral variability,0.004025871658305524
9.34466,10.988591,FORS instrument studies,0.0050940352272978405
11.070177,5.6703277,Jordan frame in supergravity and inflation,0.0015138456098477315
7.386083,10.091255,Deep coadded full-sky infrared maps,0.0026372590186155126
6.0539823,11.424025,Uranus-specific content,0.0019779442639616344
